image_key,size_category,difficulty,file_size_kb
all_test_images/000000263966.jpg,small,medium,232.68
all_test_images/000000263969.jpg,small,easy,239.12
all_test_images/000000264335.jpg,small,easy,136.72
all_test_images/000000264441.jpg,small,easy,101.84
all_test_images/000000264535.jpg,small,medium,270.49
all_test_images/000000264968.jpg,small,medium,109.77
all_test_images/000000265108.jpg,small,easy,278.65
all_test_images/000000265518.jpg,small,easy,217.6
all_test_images/000000265777.jpg,small,easy,169.15
all_test_images/000000265816.jpg,small,hard,214.24
all_test_images/000000266082.jpg,small,easy,106.79
all_test_images/000000266206.jpg,small,medium,149.69
all_test_images/000000266400.jpg,small,hard,196.22
all_test_images/000000266409.jpg,small,easy,167.94
all_test_images/000000266768.jpg,small,hard,232.85
all_test_images/000000266892.jpg,small,hard,218.46
all_test_images/000000266981.jpg,small,hard,119.13
all_test_images/000000267169.jpg,small,medium,187.45
all_test_images/000000267191.jpg,small,easy,265.97
all_test_images/000000267300.jpg,small,easy,108.7
all_test_images/000000267351.jpg,small,easy,56.43
all_test_images/000000267434.jpg,small,medium,271.37
all_test_images/000000267537.jpg,small,hard,218.35
all_test_images/000000267670.jpg,small,medium,54.49
all_test_images/000000267903.jpg,small,easy,187.74
all_test_images/000000267933.jpg,small,hard,180.16
all_test_images/000000267940.jpg,small,easy,122.96
all_test_images/000000267946.jpg,small,easy,137.41
all_test_images/000000268000.jpg,small,medium,127.28
all_test_images/000000268375.jpg,small,easy,259.1
all_test_images/000000268378.jpg,small,hard,171.07
all_test_images/000000268729.jpg,small,hard,193.04
all_test_images/000000268831.jpg,small,easy,10.27
all_test_images/000000268996.jpg,small,easy,111.21
all_test_images/000000269113.jpg,medium,medium,370.43
all_test_images/000000269121.jpg,small,easy,92.14
all_test_images/000000269196.jpg,small,medium,191.41
all_test_images/000000269314.jpg,small,medium,112.65
all_test_images/000000269316.jpg,small,medium,87.93
all_test_images/000000269632.jpg,small,hard,147.0
all_test_images/000000269682.jpg,small,easy,68.18
all_test_images/000000269866.jpg,small,easy,132.28
all_test_images/000000269932.jpg,small,easy,119.57
all_test_images/000000269942.jpg,small,hard,96.99
all_test_images/000000270066.jpg,small,easy,208.23
all_test_images/000000270122.jpg,small,medium,144.48
all_test_images/000000270244.jpg,small,easy,201.09
all_test_images/000000270297.jpg,small,medium,288.73
all_test_images/000000270386.jpg,small,easy,106.73
all_test_images/000000270402.jpg,small,easy,196.35
all_test_images/000000270474.jpg,small,easy,119.96
all_test_images/000000270677.jpg,medium,easy,472.16
all_test_images/000000270705.jpg,small,easy,134.8
all_test_images/000000270883.jpg,small,easy,120.8
all_test_images/000000270908.jpg,small,easy,103.92
all_test_images/000000271116.jpg,small,hard,152.67
all_test_images/000000271402.jpg,small,easy,180.24
all_test_images/000000271457.jpg,small,easy,61.87
all_test_images/000000271471.jpg,small,easy,137.79
all_test_images/000000271728.jpg,small,easy,153.53
all_test_images/000000271997.jpg,small,easy,156.08
all_test_images/000000272049.jpg,small,easy,202.87
all_test_images/000000272136.jpg,small,medium,186.68
all_test_images/000000272148.jpg,small,hard,136.15
all_test_images/000000272212.jpg,small,hard,122.97
all_test_images/000000272364.jpg,small,easy,176.06
all_test_images/000000272416.jpg,small,easy,128.23
all_test_images/000000272566.jpg,small,medium,215.54
all_test_images/000000273132.jpg,small,easy,171.67
all_test_images/000000273198.jpg,small,hard,56.54
all_test_images/000000273232.jpg,small,medium,102.91
all_test_images/000000273420.jpg,small,medium,98.64
all_test_images/000000273493.jpg,small,medium,34.11
all_test_images/000000273551.jpg,small,easy,216.88
all_test_images/000000273617.jpg,small,easy,329.12
all_test_images/000000273642.jpg,small,easy,147.62
all_test_images/000000273711.jpg,small,hard,154.26
all_test_images/000000273712.jpg,small,easy,151.39
all_test_images/000000273715.jpg,small,medium,112.95
all_test_images/000000273760.jpg,small,easy,232.29
all_test_images/000000274066.jpg,small,medium,225.75
all_test_images/000000274219.jpg,small,easy,107.67
all_test_images/000000274272.jpg,small,hard,219.64
all_test_images/000000274411.jpg,small,medium,136.58
all_test_images/000000274460.jpg,small,hard,299.48
all_test_images/000000274687.jpg,small,easy,154.02
all_test_images/000000274708.jpg,small,hard,95.0
all_test_images/000000275058.jpg,small,easy,273.11
all_test_images/000000275198.jpg,small,hard,254.1
all_test_images/000000275392.jpg,small,easy,224.57
all_test_images/000000275727.jpg,small,easy,271.4
all_test_images/000000275749.jpg,small,hard,79.74
all_test_images/000000275791.jpg,small,hard,238.74
all_test_images/000000276018.jpg,small,hard,168.98
all_test_images/000000276024.jpg,small,hard,223.84
all_test_images/000000276055.jpg,small,hard,144.83
all_test_images/000000276284.jpg,small,hard,163.26
all_test_images/000000276285.jpg,small,medium,231.16
all_test_images/000000276434.jpg,small,medium,103.72
all_test_images/000000276707.jpg,small,hard,145.13
all_test_images/000000276720.jpg,small,hard,133.72
all_test_images/000000276804.jpg,small,hard,208.12
all_test_images/000000276921.jpg,small,easy,104.74
all_test_images/000000277005.jpg,small,hard,241.92
all_test_images/000000277020.jpg,small,medium,94.43
all_test_images/000000277051.jpg,small,hard,81.37
all_test_images/000000277197.jpg,small,medium,156.67
all_test_images/000000277584.jpg,small,easy,125.13
all_test_images/000000277689.jpg,small,medium,148.69
all_test_images/000000278006.jpg,small,easy,94.17
all_test_images/000000278353.jpg,medium,easy,378.58
all_test_images/000000278463.jpg,small,medium,103.8
all_test_images/000000278705.jpg,small,medium,148.11
all_test_images/000000278749.jpg,small,hard,110.82
all_test_images/000000278848.jpg,small,medium,117.85
all_test_images/000000278973.jpg,small,easy,208.18
all_test_images/000000279145.jpg,medium,hard,353.58
all_test_images/000000279278.jpg,small,hard,189.73
all_test_images/000000279541.jpg,small,easy,211.97
all_test_images/000000279714.jpg,small,medium,124.46
all_test_images/000000279730.jpg,small,medium,76.24
all_test_images/000000279769.jpg,small,easy,120.8
all_test_images/000000279774.jpg,small,hard,144.06
all_test_images/000000279887.jpg,small,easy,181.29
all_test_images/000000279927.jpg,small,hard,315.9
all_test_images/000000280325.jpg,small,easy,163.61
all_test_images/000000280710.jpg,small,hard,219.01
all_test_images/000000280779.jpg,small,easy,190.1
all_test_images/000000280891.jpg,small,medium,165.31
all_test_images/000000280918.jpg,small,medium,151.42
all_test_images/000000280930.jpg,small,medium,201.34
all_test_images/000000281032.jpg,small,easy,130.23
all_test_images/000000281179.jpg,small,easy,226.54
all_test_images/000000281409.jpg,small,hard,208.29
all_test_images/000000281414.jpg,small,easy,222.87
all_test_images/000000281447.jpg,small,medium,213.87
all_test_images/000000281687.jpg,small,hard,141.03
all_test_images/000000281693.jpg,small,easy,154.73
all_test_images/000000281754.jpg,small,easy,184.94
all_test_images/000000281759.jpg,small,medium,183.05
all_test_images/000000281929.jpg,small,easy,234.79
all_test_images/000000282037.jpg,small,hard,248.1
all_test_images/000000282046.jpg,small,easy,61.28
all_test_images/000000282296.jpg,small,medium,95.98
all_test_images/000000282298.jpg,small,hard,272.95
all_test_images/000000282912.jpg,small,easy,219.17
all_test_images/000000283037.jpg,small,easy,108.41
all_test_images/000000283038.jpg,small,medium,133.81
all_test_images/000000283070.jpg,small,easy,194.43
all_test_images/000000283113.jpg,small,easy,176.09
all_test_images/000000283268.jpg,small,easy,79.51
all_test_images/000000283318.jpg,small,hard,160.26
all_test_images/000000283412.jpg,small,easy,144.33
all_test_images/000000283520.jpg,small,easy,258.82
all_test_images/000000283717.jpg,small,easy,149.68
all_test_images/000000283785.jpg,small,hard,136.39
all_test_images/000000284106.jpg,small,easy,148.0
all_test_images/000000284279.jpg,small,easy,223.33
all_test_images/000000284282.jpg,small,easy,76.77
all_test_images/000000284296.jpg,small,easy,180.02
all_test_images/000000284445.jpg,small,hard,225.37
all_test_images/000000284623.jpg,small,medium,115.68
all_test_images/000000284698.jpg,small,easy,109.5
all_test_images/000000284725.jpg,small,hard,238.72
all_test_images/000000284743.jpg,small,medium,66.51
all_test_images/000000284762.jpg,small,easy,127.48
all_test_images/000000284764.jpg,small,easy,129.88
all_test_images/000000284991.jpg,small,easy,135.13
all_test_images/000000285047.jpg,small,easy,76.16
all_test_images/000000285349.jpg,small,easy,132.59
all_test_images/000000285788.jpg,small,medium,194.07
all_test_images/000000285894.jpg,small,medium,120.04
all_test_images/000000286182.jpg,small,hard,250.67
all_test_images/000000286422.jpg,small,hard,128.44
all_test_images/000000286458.jpg,small,easy,104.78
all_test_images/000000286503.jpg,small,hard,251.25
all_test_images/000000286507.jpg,small,easy,185.99
all_test_images/000000286523.jpg,small,easy,99.8
all_test_images/000000286553.jpg,small,hard,123.37
all_test_images/000000286660.jpg,small,easy,172.31
all_test_images/000000286708.jpg,small,easy,114.3
all_test_images/000000286849.jpg,small,easy,151.97
all_test_images/000000286907.jpg,small,easy,93.38
all_test_images/000000286908.jpg,small,medium,319.82
all_test_images/000000286994.jpg,small,easy,215.31
all_test_images/000000287291.jpg,small,hard,106.74
all_test_images/000000287347.jpg,small,hard,205.58
all_test_images/000000287527.jpg,small,easy,175.93
all_test_images/000000287545.jpg,small,easy,114.73
all_test_images/000000287649.jpg,small,easy,242.19
all_test_images/000000287667.jpg,small,easy,121.46
all_test_images/000000287714.jpg,small,medium,147.85
all_test_images/000000287874.jpg,small,hard,210.36
all_test_images/000000287959.jpg,small,easy,125.41
all_test_images/000000288042.jpg,small,medium,209.63
all_test_images/000000288062.jpg,small,easy,133.63
all_test_images/000000288391.jpg,small,easy,159.93
all_test_images/000000288430.jpg,small,hard,96.36
all_test_images/000000288584.jpg,small,hard,151.73
all_test_images/000000288685.jpg,small,hard,230.19
all_test_images/000000288762.jpg,small,easy,152.93
all_test_images/000000288862.jpg,small,hard,183.06
all_test_images/000000288882.jpg,small,easy,208.57
all_test_images/000000289059.jpg,small,easy,142.71
all_test_images/000000289222.jpg,small,medium,87.61
all_test_images/000000289229.jpg,small,easy,63.41
all_test_images/000000289343.jpg,small,medium,166.3
all_test_images/000000289393.jpg,small,medium,94.48
all_test_images/000000289415.jpg,small,easy,147.31
all_test_images/000000289417.jpg,small,hard,79.49
all_test_images/000000289516.jpg,small,easy,231.99
all_test_images/000000289586.jpg,small,easy,107.65
all_test_images/000000289594.jpg,small,medium,128.89
all_test_images/000000289659.jpg,small,easy,347.18
all_test_images/000000289702.jpg,small,easy,176.34
all_test_images/000000289741.jpg,small,hard,147.4
all_test_images/000000289938.jpg,small,hard,230.7
all_test_images/000000289960.jpg,small,medium,107.14
all_test_images/000000289992.jpg,small,easy,54.13
all_test_images/000000290081.jpg,small,easy,160.05
all_test_images/000000290163.jpg,small,medium,182.93
all_test_images/000000290179.jpg,small,hard,183.55
all_test_images/000000290248.jpg,small,hard,167.08
all_test_images/000000290293.jpg,small,hard,125.3
all_test_images/000000290592.jpg,small,hard,280.94
all_test_images/000000290619.jpg,small,easy,176.25
all_test_images/000000290768.jpg,small,medium,120.38
all_test_images/000000290771.jpg,small,hard,250.02
all_test_images/000000290833.jpg,small,easy,265.89
all_test_images/000000290843.jpg,small,easy,68.55
all_test_images/000000291490.jpg,small,easy,159.43
all_test_images/000000291551.jpg,small,hard,342.97
all_test_images/000000291619.jpg,small,easy,131.81
all_test_images/000000291634.jpg,small,hard,209.63
all_test_images/000000291664.jpg,medium,easy,407.33
all_test_images/000000291791.jpg,small,medium,302.28
all_test_images/000000291861.jpg,small,easy,140.07
all_test_images/000000292005.jpg,small,hard,172.76
all_test_images/000000292024.jpg,small,easy,193.01
all_test_images/000000292060.jpg,small,medium,160.36
all_test_images/000000292082.jpg,small,medium,187.42
all_test_images/000000292155.jpg,small,medium,287.19
all_test_images/000000292225.jpg,small,medium,36.46
all_test_images/000000292236.jpg,small,medium,95.29
all_test_images/000000292330.jpg,small,easy,243.85
all_test_images/000000292415.jpg,small,easy,65.6
all_test_images/000000292446.jpg,small,hard,215.9
all_test_images/000000292456.jpg,small,medium,156.87
all_test_images/000000292488.jpg,small,easy,43.08
all_test_images/000000292908.jpg,small,medium,159.04
all_test_images/000000292997.jpg,small,hard,122.11
all_test_images/000000293044.jpg,small,easy,27.16
all_test_images/000000293071.jpg,small,medium,116.99
all_test_images/000000293200.jpg,small,hard,217.16
all_test_images/000000293245.jpg,small,hard,216.88
all_test_images/000000293300.jpg,small,easy,249.06
all_test_images/000000293324.jpg,small,medium,119.53
all_test_images/000000293390.jpg,small,medium,235.72
all_test_images/000000293474.jpg,small,easy,105.48
all_test_images/000000293625.jpg,small,medium,95.72
all_test_images/000000293794.jpg,small,hard,135.94
all_test_images/000000293804.jpg,small,medium,84.85
all_test_images/000000293858.jpg,small,medium,153.17
all_test_images/000000294162.jpg,small,easy,81.12
all_test_images/000000294163.jpg,small,easy,223.61
all_test_images/000000294350.jpg,small,hard,159.02
all_test_images/000000294695.jpg,small,hard,103.07
all_test_images/000000294783.jpg,small,easy,216.51
all_test_images/000000294831.jpg,small,easy,133.06
all_test_images/000000294855.jpg,small,medium,133.13
all_test_images/000000295138.jpg,small,easy,149.32
all_test_images/000000295231.jpg,small,medium,205.51
all_test_images/000000295316.jpg,small,hard,176.65
all_test_images/000000295420.jpg,small,hard,174.58
all_test_images/000000295478.jpg,small,medium,208.97
all_test_images/000000295713.jpg,small,hard,194.0
all_test_images/000000295797.jpg,small,easy,150.45
all_test_images/000000295809.jpg,small,hard,242.62
all_test_images/000000296222.jpg,small,medium,115.84
all_test_images/000000296224.jpg,small,hard,209.9
all_test_images/000000296231.jpg,small,hard,129.97
all_test_images/000000296284.jpg,small,easy,71.83
all_test_images/000000296317.jpg,small,easy,127.29
all_test_images/000000296634.jpg,small,easy,214.01
all_test_images/000000296649.jpg,small,hard,143.57
all_test_images/000000296657.jpg,small,medium,289.28
all_test_images/000000296969.jpg,small,easy,276.09
all_test_images/000000297022.jpg,small,medium,192.2
all_test_images/000000297084.jpg,small,medium,203.77
all_test_images/000000297085.jpg,small,easy,110.47
all_test_images/000000297147.jpg,small,medium,227.03
all_test_images/000000297343.jpg,small,easy,139.05
all_test_images/000000297353.jpg,small,medium,92.05
all_test_images/000000297396.jpg,small,easy,140.8
all_test_images/000000297427.jpg,small,medium,191.82
all_test_images/000000297562.jpg,small,hard,182.65
all_test_images/000000297578.jpg,small,hard,71.71
all_test_images/000000297595.jpg,small,medium,155.52
all_test_images/000000297681.jpg,small,medium,199.68
all_test_images/000000297698.jpg,small,hard,53.25
all_test_images/000000297830.jpg,small,medium,267.91
all_test_images/000000298251.jpg,small,easy,55.7
all_test_images/000000298396.jpg,small,hard,240.54
all_test_images/000000298697.jpg,small,hard,167.0
all_test_images/000000298738.jpg,small,easy,240.44
all_test_images/000000298904.jpg,small,easy,104.77
all_test_images/000000298994.jpg,small,easy,283.17
all_test_images/000000299355.jpg,small,easy,80.33
all_test_images/000000299553.jpg,small,hard,33.77
all_test_images/000000299609.jpg,small,medium,83.19
all_test_images/000000299720.jpg,small,easy,76.95
all_test_images/000000299887.jpg,small,easy,238.83
all_test_images/000000300039.jpg,small,medium,105.67
all_test_images/000000300155.jpg,small,easy,261.07
all_test_images/000000300233.jpg,small,easy,136.91
all_test_images/000000300276.jpg,small,hard,198.25
all_test_images/000000300341.jpg,small,hard,72.38
all_test_images/000000300659.jpg,small,easy,104.47
all_test_images/000000300842.jpg,small,easy,69.28
all_test_images/000000300913.jpg,small,easy,120.32
all_test_images/000000301061.jpg,small,easy,154.36
all_test_images/000000301135.jpg,small,hard,261.56
all_test_images/000000301376.jpg,small,hard,89.96
all_test_images/000000301421.jpg,small,medium,80.55
all_test_images/000000301563.jpg,small,medium,74.98
all_test_images/000000301718.jpg,small,medium,183.1
all_test_images/000000301867.jpg,small,medium,256.41
all_test_images/000000301981.jpg,small,easy,223.83
all_test_images/000000302030.jpg,small,easy,149.26
all_test_images/000000302107.jpg,small,medium,188.06
all_test_images/000000302165.jpg,small,hard,156.08
all_test_images/000000302452.jpg,small,hard,87.86
all_test_images/000000302536.jpg,small,medium,85.47
all_test_images/000000302760.jpg,small,medium,104.18
all_test_images/000000302882.jpg,small,easy,52.45
all_test_images/000000302990.jpg,small,medium,204.01
all_test_images/000000303305.jpg,small,hard,211.3
all_test_images/000000303499.jpg,small,hard,143.06
all_test_images/000000303566.jpg,small,hard,191.82
all_test_images/000000303653.jpg,small,medium,207.84
all_test_images/000000303713.jpg,small,hard,148.29
all_test_images/000000303818.jpg,small,hard,235.11
all_test_images/000000303863.jpg,small,hard,273.16
all_test_images/000000303893.jpg,small,easy,235.6
all_test_images/000000303908.jpg,small,hard,186.08
all_test_images/000000304180.jpg,small,medium,186.22
all_test_images/000000304291.jpg,small,easy,250.63
all_test_images/000000304365.jpg,small,medium,211.07
all_test_images/000000304396.jpg,small,easy,142.79
all_test_images/000000304404.jpg,small,hard,282.42
all_test_images/000000304545.jpg,small,easy,202.94
all_test_images/000000304560.jpg,small,easy,220.7
all_test_images/000000304812.jpg,small,hard,130.96
all_test_images/000000304817.jpg,small,easy,230.85
all_test_images/000000304984.jpg,small,easy,78.33
all_test_images/000000305309.jpg,small,medium,166.14
all_test_images/000000305317.jpg,small,hard,76.98
all_test_images/000000305343.jpg,small,easy,139.88
all_test_images/000000305609.jpg,small,medium,173.39
all_test_images/000000305695.jpg,small,medium,208.53
all_test_images/000000306136.jpg,small,hard,83.61
all_test_images/000000306139.jpg,small,hard,149.86
all_test_images/000000306437.jpg,small,hard,125.76
all_test_images/000000306582.jpg,small,hard,226.59
all_test_images/000000306700.jpg,small,easy,111.72
all_test_images/000000306733.jpg,small,hard,136.18
all_test_images/000000306893.jpg,small,hard,120.55
all_test_images/000000307074.jpg,small,hard,139.85
all_test_images/000000307145.jpg,small,easy,51.42
all_test_images/000000307172.jpg,small,easy,187.35
all_test_images/000000307598.jpg,small,easy,179.13
all_test_images/000000307658.jpg,small,easy,280.17
all_test_images/000000308165.jpg,small,easy,91.92
all_test_images/000000308193.jpg,small,easy,114.15
all_test_images/000000308328.jpg,small,medium,198.88
all_test_images/000000308391.jpg,small,easy,96.66
all_test_images/000000308394.jpg,small,easy,75.34
all_test_images/000000308430.jpg,small,easy,276.93
all_test_images/000000308466.jpg,small,easy,106.14
all_test_images/000000308476.jpg,small,easy,215.1
all_test_images/000000308531.jpg,small,medium,199.8
all_test_images/000000308545.jpg,small,medium,126.82
all_test_images/000000308587.jpg,small,hard,150.67
all_test_images/000000308631.jpg,small,hard,247.8
all_test_images/000000308753.jpg,small,easy,231.21
all_test_images/000000308793.jpg,small,easy,245.75
all_test_images/000000308799.jpg,small,hard,77.62
all_test_images/000000309173.jpg,small,medium,90.98
all_test_images/000000309391.jpg,small,hard,239.59
all_test_images/000000309452.jpg,small,easy,168.21
all_test_images/000000309467.jpg,small,easy,69.99
all_test_images/000000309484.jpg,small,easy,116.14
all_test_images/000000309495.jpg,small,easy,87.26
all_test_images/000000309655.jpg,small,hard,212.0
all_test_images/000000309678.jpg,small,easy,170.13
all_test_images/000000309938.jpg,small,easy,118.13
all_test_images/000000309964.jpg,small,medium,227.42
all_test_images/000000310072.jpg,small,medium,205.64
all_test_images/000000310200.jpg,small,easy,149.77
all_test_images/000000310622.jpg,small,easy,119.31
all_test_images/000000310862.jpg,small,medium,133.85
all_test_images/000000310980.jpg,small,easy,120.09
all_test_images/000000311002.jpg,small,medium,95.04
all_test_images/000000311081.jpg,small,easy,82.43
all_test_images/000000311180.jpg,small,easy,102.76
all_test_images/000000311190.jpg,small,medium,123.62
all_test_images/000000311295.jpg,small,easy,192.78
all_test_images/000000311303.jpg,small,medium,107.69
all_test_images/000000311392.jpg,small,medium,167.98
all_test_images/000000311394.jpg,small,easy,127.36
all_test_images/000000311518.jpg,small,easy,216.95
all_test_images/000000311789.jpg,small,easy,76.69
all_test_images/000000311883.jpg,small,easy,105.64
all_test_images/000000311909.jpg,small,easy,210.99
all_test_images/000000311928.jpg,small,easy,166.91
all_test_images/000000311950.jpg,small,easy,220.44
all_test_images/000000312192.jpg,small,medium,161.75
all_test_images/000000312213.jpg,small,easy,93.52
all_test_images/000000312237.jpg,small,hard,82.11
all_test_images/000000312263.jpg,small,easy,130.49
all_test_images/000000312278.jpg,small,easy,176.85
all_test_images/000000312340.jpg,small,easy,156.89
all_test_images/000000312406.jpg,small,easy,157.2
all_test_images/000000312421.jpg,small,hard,147.07
all_test_images/000000312489.jpg,small,medium,89.69
all_test_images/000000312549.jpg,small,easy,109.07
all_test_images/000000312552.jpg,small,easy,31.0
all_test_images/000000312586.jpg,small,easy,307.38
all_test_images/000000312720.jpg,small,medium,136.05
all_test_images/000000313034.jpg,small,hard,173.21
all_test_images/000000313130.jpg,small,medium,164.3
all_test_images/000000313182.jpg,small,hard,161.5
all_test_images/000000313454.jpg,small,hard,133.0
all_test_images/000000313562.jpg,small,easy,189.16
all_test_images/000000313588.jpg,small,medium,228.38
all_test_images/000000313783.jpg,small,easy,148.33
all_test_images/000000314034.jpg,small,hard,267.66
all_test_images/000000314177.jpg,small,easy,97.8
all_test_images/000000314182.jpg,small,easy,107.98
all_test_images/000000314251.jpg,small,hard,253.23
all_test_images/000000314264.jpg,small,medium,169.67
all_test_images/000000314294.jpg,small,easy,236.78
all_test_images/000000314541.jpg,small,easy,324.08
all_test_images/000000314709.jpg,small,easy,122.07
all_test_images/000000314914.jpg,small,easy,222.02
all_test_images/000000315001.jpg,small,hard,277.89
all_test_images/000000315187.jpg,small,hard,197.69
all_test_images/000000315219.jpg,small,easy,23.8
all_test_images/000000315257.jpg,small,easy,169.6
all_test_images/000000315450.jpg,small,hard,159.16
all_test_images/000000315492.jpg,small,easy,154.49
all_test_images/000000316015.jpg,small,easy,152.04
all_test_images/000000316054.jpg,small,hard,211.95
all_test_images/000000316404.jpg,small,easy,148.62
all_test_images/000000316666.jpg,small,medium,120.48
all_test_images/000000317024.jpg,small,easy,240.58
all_test_images/000000317433.jpg,small,medium,139.3
all_test_images/000000317999.jpg,small,easy,115.71
all_test_images/000000318080.jpg,small,easy,210.58
all_test_images/000000318114.jpg,small,easy,68.65
all_test_images/000000318138.jpg,small,medium,66.35
all_test_images/000000318238.jpg,small,medium,197.3
all_test_images/000000318455.jpg,small,easy,174.16
all_test_images/000000318908.jpg,small,easy,92.1
all_test_images/000000319100.jpg,small,medium,110.82
all_test_images/000000319184.jpg,small,hard,108.28
all_test_images/000000319369.jpg,small,hard,257.18
all_test_images/000000319534.jpg,small,hard,180.31
all_test_images/000000319607.jpg,small,hard,203.26
all_test_images/000000319617.jpg,small,easy,35.35
all_test_images/000000319696.jpg,small,easy,124.38
all_test_images/000000319721.jpg,small,medium,222.2
all_test_images/000000319935.jpg,small,hard,94.29
all_test_images/000000320232.jpg,small,hard,108.89
all_test_images/000000320425.jpg,small,easy,210.68
all_test_images/000000320490.jpg,small,hard,137.07
all_test_images/000000320554.jpg,small,easy,164.44
all_test_images/000000320632.jpg,small,easy,222.1
all_test_images/000000320642.jpg,small,medium,124.54
all_test_images/000000320664.jpg,small,easy,122.94
all_test_images/000000320696.jpg,small,easy,181.83
all_test_images/000000320706.jpg,small,easy,178.98
all_test_images/000000320743.jpg,small,hard,180.71
all_test_images/000000321118.jpg,small,easy,87.91
all_test_images/000000321214.jpg,small,easy,132.07
all_test_images/000000321333.jpg,small,easy,133.42
all_test_images/000000321557.jpg,small,easy,227.73
all_test_images/000000321790.jpg,small,easy,135.15
all_test_images/000000321887.jpg,small,easy,124.08
all_test_images/000000322163.jpg,small,hard,193.51
all_test_images/000000322211.jpg,small,easy,292.05
all_test_images/000000322352.jpg,small,hard,158.17
all_test_images/000000322429.jpg,small,easy,296.42
all_test_images/000000322574.jpg,small,easy,103.75
all_test_images/000000322610.jpg,small,hard,188.81
all_test_images/000000322724.jpg,small,medium,83.79
all_test_images/000000322829.jpg,small,easy,229.1
all_test_images/000000322844.jpg,small,easy,243.61
all_test_images/000000322864.jpg,small,hard,147.34
all_test_images/000000322895.jpg,small,hard,65.76
all_test_images/000000322944.jpg,small,easy,122.89
all_test_images/000000322959.jpg,small,easy,166.41
all_test_images/000000322968.jpg,small,easy,192.6
all_test_images/000000323151.jpg,small,medium,118.41
all_test_images/000000323202.jpg,small,easy,87.15
all_test_images/000000323263.jpg,small,medium,228.37
all_test_images/000000323355.jpg,small,easy,194.87
all_test_images/000000323496.jpg,small,hard,97.54
all_test_images/000000323571.jpg,small,medium,140.08
all_test_images/000000323709.jpg,small,easy,123.89
all_test_images/000000323751.jpg,small,hard,286.9
all_test_images/000000323799.jpg,small,hard,173.18
all_test_images/000000323828.jpg,small,hard,230.92
all_test_images/000000323895.jpg,small,medium,101.72
all_test_images/000000324158.jpg,small,hard,124.89
all_test_images/000000324258.jpg,small,hard,96.1
all_test_images/000000324614.jpg,small,easy,90.31
all_test_images/000000324715.jpg,small,easy,118.72
all_test_images/000000324818.jpg,small,easy,144.27
all_test_images/000000324927.jpg,small,easy,190.91
all_test_images/000000325031.jpg,small,hard,312.92
all_test_images/000000325114.jpg,small,easy,123.77
all_test_images/000000325306.jpg,small,easy,174.1
all_test_images/000000325347.jpg,small,hard,124.88
all_test_images/000000325483.jpg,small,medium,88.61
all_test_images/000000325527.jpg,small,easy,86.44
all_test_images/000000325838.jpg,small,medium,98.93
all_test_images/000000325991.jpg,small,easy,120.32
all_test_images/000000326082.jpg,small,hard,86.06
all_test_images/000000326128.jpg,small,easy,111.78
all_test_images/000000326174.jpg,small,hard,165.56
all_test_images/000000326248.jpg,small,hard,217.18
all_test_images/000000326462.jpg,small,easy,125.39
all_test_images/000000326541.jpg,small,medium,71.41
all_test_images/000000326542.jpg,small,hard,73.36
all_test_images/000000326627.jpg,small,hard,121.68
all_test_images/000000326970.jpg,small,medium,161.29
all_test_images/000000327306.jpg,small,easy,173.2
all_test_images/000000327592.jpg,small,easy,163.45
all_test_images/000000327601.jpg,small,easy,91.61
all_test_images/000000327605.jpg,small,medium,118.96
all_test_images/000000327617.jpg,small,easy,156.49
all_test_images/000000327701.jpg,small,hard,195.85
all_test_images/000000327769.jpg,small,medium,80.09
all_test_images/000000327780.jpg,small,easy,188.03
all_test_images/000000327890.jpg,small,hard,231.02
all_test_images/000000328030.jpg,small,easy,162.16
all_test_images/000000328117.jpg,small,easy,197.27
all_test_images/000000328238.jpg,small,hard,171.59
all_test_images/000000328286.jpg,small,hard,182.28
all_test_images/000000328337.jpg,small,easy,101.32
all_test_images/000000328430.jpg,small,hard,120.6
all_test_images/000000328601.jpg,small,easy,165.45
all_test_images/000000328683.jpg,small,easy,166.93
all_test_images/000000328959.jpg,small,easy,69.96
all_test_images/000000329041.jpg,small,medium,126.59
all_test_images/000000329080.jpg,small,easy,150.11
all_test_images/000000329219.jpg,small,medium,161.95
all_test_images/000000329319.jpg,small,medium,139.82
all_test_images/000000329323.jpg,small,hard,187.12
all_test_images/000000329447.jpg,small,medium,273.6
all_test_images/000000329455.jpg,small,hard,151.46
all_test_images/000000329456.jpg,small,medium,119.24
all_test_images/000000329542.jpg,small,easy,141.09
all_test_images/000000329614.jpg,small,hard,59.9
all_test_images/000000329827.jpg,small,easy,105.11
all_test_images/000000330369.jpg,small,hard,121.67
all_test_images/000000330396.jpg,small,hard,111.66
all_test_images/000000330554.jpg,small,easy,132.23
all_test_images/000000330790.jpg,small,easy,221.3
all_test_images/000000330818.jpg,small,hard,257.97
all_test_images/000000331075.jpg,small,easy,200.86
all_test_images/000000331280.jpg,small,hard,125.5
all_test_images/000000331317.jpg,small,medium,172.64
all_test_images/000000331352.jpg,small,easy,88.56
all_test_images/000000331569.jpg,small,easy,121.84
all_test_images/000000331604.jpg,small,easy,71.36
all_test_images/000000331799.jpg,small,medium,278.09
all_test_images/000000331817.jpg,small,medium,162.34
all_test_images/000000332318.jpg,small,hard,186.5
all_test_images/000000332351.jpg,small,hard,119.2
all_test_images/000000332455.jpg,small,easy,81.56
